stream_id,@timestamp,event.kind,event.category,event.type,event.action,event.outcome,event.module,event.dataset,event.duration,security.severity,rule.id,rule.name,service.name,trace.id,span.id,user.id,user.name,log.level,error.class,error.message,message,extras
1788444271758-0,2026-09-03T14:04:31.755028621Z,,api,access,GET /,success,,,70000000,,,,code-with-quarkus-pride,c470815547104823b63cbe41073b1026,46875f54051f48e5,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788444028076-0,2026-09-03T14:00:28.016788671Z,,api,access,GET /,success,,,793000000,,,,code-with-quarkus-pride,6388024595494bf690382aa783c0db6f,ba61eb0783844861,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788444028063-0,2026-09-03T14:00:28.016788371Z,,api,access,GET /,success,,,792000000,,,,code-with-quarkus-pride,37ad15b0d34d44099fd0dc3fe8425bd0,e9d4686303d846ab,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788441399401-0,2026-09-03T13:16:39.397852702Z,,api,access,GET /,success,,,91000000,,,,code-with-quarkus-pride,ea497963771b47759e39d2a8165590a7,c278836ed1cd4282,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788441398613-0,2026-09-03T13:16:38.610238778Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,0d369abe11bc4897b11203f712bda1c5,8a9aef1eed214325,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788441398211-0,2026-09-03T13:16:38.209605070Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,b416481739a546cdbc889af0204173ae,8baaabc5bbe04f47,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788441397683-0,2026-09-03T13:16:37.681141592Z,,api,access,GET /equipe,success,,,9000000,,,,code-with-quarkus-pride,c8a5f5facc9245cba4e9715f4aff8e6f,186ff4002419460d,anonymous,anonymous,INFO,,,SPN HTTP access GET /equipe status=200,"{""source.port"":""0""}"
1788441397525-0,2026-09-03T13:16:37.522414610Z,,api,access,GET /documentacao,success,,,122000000,,,,code-with-quarkus-pride,2f3243d36b364f0d87ef2c2dc5290b64,9c3ccf1ad37644a8,anonymous,anonymous,INFO,,,SPN HTTP access GET /documentacao status=200,"{""source.port"":""0""}"
1788441397257-0,2026-09-03T13:16:37.253336154Z,,api,access,GET /,success,,,266000000,,,,code-with-quarkus-pride,ba6aec90f91641c0993e3dd96afa3f5c,6057bd2bd0d54c1a,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788441166274-0,2026-09-03T13:12:46.272720085Z,,api,access,GET /,success,,,85000000,,,,code-with-quarkus-pride,014bea57a88e4bbca227d3b32e2a737a,4d0cf0b4784b4ca5,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788441166006-0,2026-09-03T13:12:45.999906334Z,,api,access,GET /,success,,,236000000,,,,code-with-quarkus-pride,be9898d2022d414184a164b4660c3911,079470ce36654eb9,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788441165011-0,2026-09-03T13:12:44.850915669Z,,api,access,GET /modo,success,,,27000000,,,,code-with-quarkus-pride,6ec575c017e7412b8988b11cf0c7bdda,46199a7f1e0e4fd1,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788441137992-0,2026-09-03T13:12:17.983989432Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,3f5ac36f083e4ce88afb77369f6073a9,181175a8728d4b14,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788440185495-0,2026-09-03T12:56:25.493427109Z,,api,access,GET /,success,,,40000000,,,,code-with-quarkus-pride,1f03cf5164aa40c495c7051a98f14c2b,a7dc13c90ec84302,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788440079800-0,2026-09-03T12:54:39.794772943Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,a9d26d2f5a5446ef8e2d3458168f71dd,3cbac51c3eaa4d03,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788439733432-0,2026-09-03T12:48:53.431394361Z,,api,access,GET /,success,,,48000000,,,,code-with-quarkus-pride,f471f6e210054d88a41f9a1419e7cfb5,acb56444e4024a7f,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788439408179-0,2026-09-03T12:43:28.178486477Z,,api,access,GET /,success,,,30000000,,,,code-with-quarkus-pride,18f78a3cace84bfeb92113886e48ff50,e85adb1931bb4572,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788439324124-0,2026-09-03T12:42:04.123352159Z,,api,access,GET /,success,,,46000000,,,,code-with-quarkus-pride,c5976c13f00542d3a7719d8f8ea8fafa,6c650783f9604c00,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438989712-0,2026-09-03T12:36:29.710914438Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,a9c6b81ef23348cc877476b36c60ea36,c5d41bcf633b41be,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438987617-0,2026-09-03T12:36:27.615836408Z,,api,access,GET /,success,,,53000000,,,,code-with-quarkus-pride,c1d2d53c67cc45d3a1007e79a8a1cf5f,f14215de881f498d,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438934031-0,2026-09-03T12:35:34.029278079Z,,api,access,GET /,success,,,42000000,,,,code-with-quarkus-pride,1adec44a77df4ab39f4f1acc5c1c26f6,15c5d055763f4310,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438821981-0,2026-09-03T12:33:41.980210852Z,,api,access,GET /,success,,,36000000,,,,code-with-quarkus-pride,2bfa1431f8894f4db034691da6fc0ec1,5ce3ec6e45b0410c,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438583906-0,2026-09-03T12:29:43.905170969Z,,api,access,GET /,success,,,49000000,,,,code-with-quarkus-pride,a4beb5628aef456fa0904893379b8a61,53f6e4d9520f40fe,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438489629-0,2026-09-03T12:28:09.628419931Z,,api,access,GET /manifest.webmanifest,success,,,0,,,,code-with-quarkus-pride,b9c38242a1f746ef918757041f5e04cf,9b2239acf66b41dd,anonymous,anonymous,INFO,,,SPN HTTP access GET /manifest.webmanifest status=200,"{""source.port"":""0""}"
1788438489302-0,2026-09-03T12:28:09.301633034Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,12b2b0db2b7b493aa9943e03000a8e63,eccde27cde7647f4,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438480263-0,2026-09-03T12:28:00.261250142Z,,api,access,GET /,success,,,98000000,,,,code-with-quarkus-pride,0f179f6e790e487595e0d4cb9690047f,d85b8cc72d1848da,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438452229-0,2026-09-03T12:27:32.228791990Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,f806e46bc7ea41f18a0c354e719d0c31,27598c161ba44f03,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438451420-0,2026-09-03T12:27:31.419763994Z,,api,access,GET /manifest.webmanifest,success,,,0,,,,code-with-quarkus-pride,eb0cd7eddb3f4ca6a03e9604f9820701,1ce0417cb4624a26,anonymous,anonymous,INFO,,,SPN HTTP access GET /manifest.webmanifest status=200,"{""source.port"":""0""}"
1788438448870-0,2026-09-03T12:27:28.868979620Z,,api,access,GET /,success,,,43000000,,,,code-with-quarkus-pride,fb89f63e32424c1bb2ffd16c11bda942,195a9003903647da,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438400427-0,2026-09-03T12:26:40.427008629Z,,api,access,GET /,success,,,32000000,,,,code-with-quarkus-pride,923e9302c59e4cb1925de17ad82058af,c0eacb351f6e4b7f,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438399858-0,2026-09-03T12:26:39.857834352Z,,api,access,GET /equipe,success,,,0,,,,code-with-quarkus-pride,15841cf1b34e46119c7ebe43b7d726ee,0f5c0b5697a241e9,anonymous,anonymous,INFO,,,SPN HTTP access GET /equipe status=200,"{""source.port"":""0""}"
1788438399719-0,2026-09-03T12:26:39.718473821Z,,api,access,GET /documentacao,success,,,18000000,,,,code-with-quarkus-pride,e47ecdcf0a6e4098b0c842e3ca0a3c48,ffb4d0cb0b3648cb,anonymous,anonymous,INFO,,,SPN HTTP access GET /documentacao status=200,"{""source.port"":""0""}"
1788438397316-0,2026-09-03T12:26:37.315741959Z,,api,access,GET /,success,,,43000000,,,,code-with-quarkus-pride,cbda55d017334d6e98bf632aab76c325,2f341c2a71f84957,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438397157-0,2026-09-03T12:26:37.155256131Z,,api,access,GET /,success,,,36000000,,,,code-with-quarkus-pride,e83b99b7b2754c989b2e093976f3775d,15bec8887cf64150,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438383946-0,2026-09-03T12:26:23.945474111Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,dffd562d42da44a6bbebaa200d1f5090,c598e172a76948c8,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438381873-0,2026-09-03T12:26:21.871833727Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,ce523cf730e84e71b31e3f8479a6bbbb,4c27e1f4e7ec42db,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438381589-0,2026-09-03T12:26:21.588601814Z,,api,access,GET /,success,,,33000000,,,,code-with-quarkus-pride,0b8756a3083740628c2f96c0443a794b,38c828c80b8342d7,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438379802-0,2026-09-03T12:26:19.801415463Z,,api,access,GET /,success,,,35000000,,,,code-with-quarkus-pride,65b9c2b3e0454a6a8303a49add2b7d35,8e22e62af9af4921,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438377416-0,2026-09-03T12:26:17.415525914Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,944f031d8f0a45f48576f8870c8044c0,d64c90537051431f,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438375606-0,2026-09-03T12:26:15.604665109Z,,api,access,GET /,success,,,44000000,,,,code-with-quarkus-pride,3ef66cf31d564405b35e0324aa21c050,c846830039104efb,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438365774-0,2026-09-03T12:26:05.773856904Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,d8586c7934434240851f9e3f9f20c62e,8a6fb144ad194f85,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788438363438-0,2026-09-03T12:26:03.434418728Z,,api,access,GET /,success,,,79000000,,,,code-with-quarkus-pride,26b19742e9cb460386315e434daf6ddd,dbb2bba6812846a3,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438308704-0,2026-09-03T12:25:08.703036961Z,,api,access,GET /,success,,,39000000,,,,code-with-quarkus-pride,807ba2d7c1e647fab047672338683de6,800706b6e36f49fe,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438301197-0,2026-09-03T12:25:01.195621321Z,,api,access,GET /,success,,,85000000,,,,code-with-quarkus-pride,9be62d5153b64faeb986081924fe2354,103e3fe66500445f,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438233936-0,2026-09-03T12:23:53.935391364Z,,api,access,GET /,success,,,39000000,,,,code-with-quarkus-pride,6b58da63dad44b65a745ef93ad4c3ffa,8a91032a31dd4251,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438154399-0,2026-09-03T12:22:34.398582669Z,,api,access,GET /,success,,,55000000,,,,code-with-quarkus-pride,6ff1409538e849b19c05ceae010c395b,58169b6fbadc41cd,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438154104-0,2026-09-03T12:22:34.103562769Z,,api,access,GET /,success,,,63000000,,,,code-with-quarkus-pride,f1462311b5114964b565be87ebd80058,85ad9c5a95a54d10,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788438153909-0,2026-09-03T12:22:33.906181836Z,,api,access,GET /,success,,,101000000,,,,code-with-quarkus-pride,d7a333a7238d488395b05d3f604191f7,ea8a9be9a36d434b,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788437616297-0,2026-09-03T12:13:36.296387565Z,,api,access,GET /modo,success,,,0,,,,code-with-quarkus-pride,9d2450c1fc024ff2887cebc708ff46a3,abce90aa80c642fa,anonymous,anonymous,INFO,,,SPN HTTP access GET /modo status=200,"{""source.port"":""0""}"
1788437615062-0,2026-09-03T12:13:35.061554639Z,,api,access,GET /equipe,success,,,14000000,,,,code-with-quarkus-pride,c11a0f2557ba428db06e20b6ac5c0d3f,2e18107c46ca4a0f,anonymous,anonymous,INFO,,,SPN HTTP access GET /equipe status=200,"{""source.port"":""0""}"
1788437614903-0,2026-09-03T12:13:34.903199929Z,,api,access,GET /documentacao,success,,,43000000,,,,code-with-quarkus-pride,58b411d135d941a894844876c7a0bbd8,218733394abe47ac,anonymous,anonymous,INFO,,,SPN HTTP access GET /documentacao status=200,"{""source.port"":""0""}"
1788437614735-0,2026-09-03T12:13:34.734544140Z,,api,access,GET /,success,,,84000000,,,,code-with-quarkus-pride,f641946f5e26431ca83ac22e4c1f225b,9f071103349f4208,anonymous,anonymous,INFO,,,SPN HTTP access GET / status=200,"{""source.port"":""0""}"
1788437543702-0,2026-09-03T12:12:23.699652811Z,,api,access,GET /home/kpis,success,,,14000000,,,,code-with-quarkus-pride,e866181318534839a70134cdaab3970e,d1e7e8ae979949ab,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437541286-0,2026-09-03T12:12:21.285225949Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,05cab69a6e354d37a9da0d47fdbe792a,ed9e06b34f90462a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437513706-0,2026-09-03T12:11:53.705470852Z,,api,access,GET /home/fluxo,success,,,29000000,,,,code-with-quarkus-pride,5b61cc46cec740b9bb487f23d39e5fbf,788c47c3c8c74420,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437513692-0,2026-09-03T12:11:53.690951014Z,,api,access,GET /home/kpis,success,,,14000000,,,,code-with-quarkus-pride,2948bd4338bc4d92bfd5706fcbe3af00,576b3e651fbe49a2,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437513672-0,2026-09-03T12:11:53.671341312Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,99dbf9b51bf1463f986f283b807872b3,fc75e1277f1641f1,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437453719-0,2026-09-03T12:10:53.718179297Z,,api,access,GET /home/fluxo,success,,,40000000,,,,code-with-quarkus-pride,bada650579b342cc8f127f69abb1adf5,6f80005925e94030,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437453701-0,2026-09-03T12:10:53.691683352Z,,api,access,GET /home/kpis,success,,,15000000,,,,code-with-quarkus-pride,a9c36438c6d64a0690449ea7a022ad05,b722cbf8453148ee,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437453680-0,2026-09-03T12:10:53.672365145Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,ddae28b99f044069bfd9baafd1db734e,e7668ae3e0ba4961,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437393702-0,2026-09-03T12:09:53.701922859Z,,api,access,GET /home/fluxo,success,,,29000000,,,,code-with-quarkus-pride,32a48cb14b4a4ae69b7cd210dbc10f54,ceb21000a5a041bf,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437393691-0,2026-09-03T12:09:53.690556040Z,,api,access,GET /home/kpis,success,,,17000000,,,,code-with-quarkus-pride,8e3b1de7bc664fe98f4c0353348aaf07,696b2229ba8e4a02,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437393675-0,2026-09-03T12:09:53.673312154Z,,api,access,GET /home/situacao,success,,,1000000,,,,code-with-quarkus-pride,ae1b08c0f1a546d28401c6b6e0850714,2d9713a49bca49c3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437333699-0,2026-09-03T12:08:53.698703474Z,,api,access,GET /home/fluxo,success,,,30000000,,,,code-with-quarkus-pride,26445a373b7e42b3941d8f815f00491a,46b529c7495442a0,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437333684-0,2026-09-03T12:08:53.677812632Z,,api,access,GET /home/kpis,success,,,10000000,,,,code-with-quarkus-pride,e6addee6da5d4be8a6feda82f84763e4,76cdb5c85ae24be4,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437333665-0,2026-09-03T12:08:53.663290883Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,f77c0051b225469ba6ff763a922f514a,5754b269d06848ba,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437273752-0,2026-09-03T12:07:53.744599092Z,,api,access,GET /home/fluxo,success,,,35000000,,,,code-with-quarkus-pride,09755459f7564af09cb6af5856797b21,1d8339c79a104c62,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437273745-0,2026-09-03T12:07:53.744556829Z,,api,access,GET /home/kpis,success,,,34000000,,,,code-with-quarkus-pride,6ea24803bf1d4d06858c5f99867eafc7,74ec2317cc344a30,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437273702-0,2026-09-03T12:07:53.699122585Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,19097c7940e542e9b51bc4972ad52286,2caadff8e7594f9a,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437213684-0,2026-09-03T12:06:53.683595320Z,,api,access,GET /home/fluxo,success,,,20000000,,,,code-with-quarkus-pride,c33109b901e54a3f963e3e815be19183,c3a95b1a3bb14fc3,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437213673-0,2026-09-03T12:06:53.672375270Z,,api,access,GET /home/kpis,success,,,12000000,,,,code-with-quarkus-pride,42230e638b2d4c1ca1b007aec38c34f4,616dab2ded4b429d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
1788437213663-0,2026-09-03T12:06:53.661321168Z,,api,access,GET /home/situacao,success,,,0,,,,code-with-quarkus-pride,4f64e9d8fee042b1a00aebe1271455e0,ebd3d071ce144d5d,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/situacao status=200,"{""source.port"":""0""}"
1788437153689-0,2026-09-03T12:05:53.688109334Z,,api,access,GET /home/fluxo,success,,,19000000,,,,code-with-quarkus-pride,ec6aa15cb5ef47f2b3ec355fba7b2853,0aa3d2db46844838,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/fluxo status=200,"{""source.port"":""0""}"
1788437153680-0,2026-09-03T12:05:53.676165676Z,,api,access,GET /home/kpis,success,,,10000000,,,,code-with-quarkus-pride,414805fa2abf40828d90b5b42bf83645,82cc1d1fe9094074,anonymous,anonymous,INFO,,,SPN HTTP access GET /home/kpis status=200,"{""source.port"":""0""}"
